127537;ARM mbed TLS up to 2.1.16/2.7.7/2.14.0 RSA Decryption cryptographic issues
127536;IBM Campaign 9.1.0/9.1.3 access control
127530;SolarWinds SFTP SCP Server up to 2018-09-10 Configuration File Password credentials management
127526;Dell Encryption up to 10.1.0 Folder Access information disclosure
127524;Intel IPP up to 2019 Cryptographic Library information disclosure
127519;Data Ontap up to 8.2.5P1 7-Mode information disclosure
127438;Cisco Energy Management Suite PostgreSQL Database hard-coded credentials
127432;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 Command Line Interface access control
127416;LiteSpeed OpenLiteSpeed up to 1.5.0 RC5 Server getServerRootFromExecutablePath memory corruption
127361;IBM StoredIQ 7.6.0 access control
127356;SwitchVPN Client 2.1012.03 on MacOS access control
127343;Mini-XML 2.12 memory leak
127320;OSSEC up to 3.1.0 on Windows path traversal
127301;Red Hat Ansible Playbooks up to 2.8 on Windows Log Credentials log file
127277;Subaru StarLink Harman Head Unit 2017/2018/2018 Firmware Persistent signature verification
127239;NVIDIA GeForce Experience up to 3.15 on Windows information disclosure
127238;NVIDIA GeForce Experience up to 3.15 on Win7 Application Installation access control
127237;NVIDIA GeForce Experience up to 3.15 on Windows DLL Loader access control
127110;IBM Integration Bus 9.0.0.0/9.0.0.11/10.0.0.0/10.0.0.14 File Permission permission
127043;tmux up to 2.8 format.c format_cb_pane_tabs null pointer dereference
127038;LiquidVPN Client up to 1.37 on MacOS XPC Service kextload os command injection
127037;LiquidVPN Client up to 1.37 XPC Service os command injection
127036;LiquidVPN Client up to 1.37 on macos XPC Service os command injection
127035;LiquidVPN Client up to 1.37 on MacOS XPC Service os command injection
127024;DENX U-Boot up to 2018.09-rc1 Filesystem Loader memory corruption
127019;Samsung 840 EVO Encryption Key key management
127018;Samsung Crucial MX300 ATA High Mode cryptographic issues
127003;GNOME Keyring up to 3.28.2 Secret Service API Credentials credentials management
126998;GNOME Seahorse up to 3.30 quickAllow Password credentials management
126922;SecureCore Standard Edition 2.x improper authentication
126920;Polycom TriO up to 5.5.3 Bluetooth Subsystem access control
126910;Baidu Browser up to 43.23.1000.500 DLL Loader untrusted search path
126839;Intel Ready Mode Technology Installer access control
126838;Intel Media Server Studio Installer access control
126837;Intel RAID Web Console 3 up to 4.185 on Windows improper authentication
126836;Intel Rapid Store Technology up to 16.6 input validation
126832;PRIMX ZoneCentral on Windows ntfs File information disclosure
126800;Intel Parallel Studio XE 2018 Update 3 Intel Trace Analyzer 2018 memory corruption
126616;Sennheiser HeadSetup 7.3.4903 Certificates SennComCCKey.pem Key certificate validation
126600;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 Secure Shell access control
126599;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 Command Line Interface access control
126598;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 Command Line Interface access control
126597;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 Command Line Interface access control
126596;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 Command Line Interface access control
126594;Brocade Fabric OS up to 7.4.2c/8.0.2e/8.1.2e/8.2.0 secryptocfg input validation
126591;keepalived 2.0.8 Temp File /tmp/keepalived.data information disclosure
126589;keepalived 2.0.8 /tmp/keepalived.data PrintData/PrintStats link following
126547;Foscam C2/Opticam i5 /mnt/mtd/app access control
126546;Foscam C2/Opticam i5 /mnt/mtd/boot.sh access control
126433;Yi Home Camera 27US 1.8.7.0D 7-zip File input validation
126429;Yi Home Camera 27US 1.8.7.0D SD Card input validation
126428;Yi Home Camera 27US 1.8.7.0D SD Card command injection
126342;Redis Permission access control
126163;VGo Robot 3.0.3.52164/3.0.3.53662 Firmware Credentials credentials management
126145;VGo Robot 3.0.3.52164/3.0.3.53662 access control
126132;ASRock RGBLED/A-Tuning/F-Stream/RestartToUEFI Driver AsrDrv102.sys access control
126131;ASRock RGBLED/A-Tuning/F-Stream/RestartToUEFI Driver AsrDrv102.sys input validation
126130;ASRock RGBLED/A-Tuning/F-Stream/RestartToUEFI Driver AsrDrv102.sys access control
126129;ASRock RGBLED/A-Tuning/F-Stream/RestartToUEFI Driver AsrDrv102.sys access control
126048;Tenda AC7/AC9/AC10/AC15/AC18 Web Server memory corruption
126047;Tenda AC7/AC9/AC10/AC15/AC18 Web Server memory corruption
126046;Tenda AC7/AC9/AC10/AC15/AC18 Web Server memory corruption
126043;Tenda AC7/AC10/AC15/AC18 Web Server memory corruption
126035;gThumb up to 3.6.2 dlg-contact-sheet.c add_themes_from_dir double free
126029;Tenda AC7/AC9/AC10/AC15/AC18 Web Server memory corruption
126028;Tenda AC7/AC9/AC10/AC15/AC18 Web Server fromAddressNat memory corruption
126027;Tenda AC7/AC9/AC10/AC15/AC18 Web Server memory corruption
126026;Tenda AC7/AC9/AC10/AC15/AC18 Web Server fromDhcpListClient memory corruption
125999;PureVPN Client up to 6.0.x on Windows login.conf Credentials credentials management
125997;systemd up to 239 chown_one race condition
125977;Crossroads 2.81 Build /tmp access control
125960;Sophos HitmanPro.Alert 3.7.6.744 IOCTL Handler Function write-what-where condition
125959;Sophos HitmanPro.Alert 3.7.6.744 IOCTL Handler Function information disclosure
125942;ServersCheck Monitoring Software up to 14.3.3 lnk File path traversal
125933;SAGA1-L8B improper authentication
125926;Fuji Energy Savings Estimator up to 1.0.2.0 DLL Loader uncontrolled search path
125920;Amanda 3.3.1 Backup/Restore access control
125919;Amanda 3.3.1 Backup runtar command injection
125887;Red Hat Ansible User Module information disclosure
125815;Xfce Thunar up to 1.6.14 IBus-Unikey out-of-bounds
125775;Dell EMC Secure Remote Services up to 3.32.00.07 Log information disclosure
125756;Dell EMC Secure Remote Services up to 3.32.00.07 File Permission access control
125755;Dell EMC Secure Remote Services up to 3.32.00.07 Password Storage Credentials credentials management
125736;Adobe Technical Communications Suite up to 1.0.5.1 Library Loader uncontrolled search path
125735;Adobe Framemaker up to 1.0.5.1 Library Loader untrusted search path
125702;Huawei Anne-AL00 up to 8.0.0.x USB Interface information disclosure
125650;Oracle Agile Product Lifecycle Management for Process 6.2.0.0 User Group Management access control
125422;Oracle MICROS PC Workstation 2015 up to BIOS 01.3.0.1 information disclosure
125337;NoMachine up to 5.3.26 wintab32.dll untrusted search path
125335;Teltonika RUT9XX up to 00.04 Serial Interface access control
125330;Ivanti Workspace Control up to 10.3.9.x DataStore cryptographic issues
125329;Ivanti Workspace Control up to 10.3.9.x access control
125328;Ivanti Workspace Control up to 10.3.9.x Application Whitelisting access control
125327;Ivanti Workspace Control up to 10.2.x 7pk security
125255;IBM Spectrum LSF 9.1.1/9.1.2/9.1.3/10.1 File Permission access control
125250;Corsair Utility Engine CorsairService permission
125218;Intel QuickAssist Technology for Linux up to 4.1 Access Control information disclosure
125216;Intel S7200AP/S7200APR/HNS7200AP/HNS7200AP Password Hashing credentials management
125214;Intel NUC FW Kit BIOS Update Utility input validation
125211;Intel NVMe/RSTe Driver Pack Installer access control
125062;Seqrite End Point Security 7.4 access control
124942;IBM Spectrum Scale up to 5.0.1.2 GPFS Command Line Utility information disclosure
124909;Cisco HyperFlex Software Installation information disclosure
124882;Cisco Catalyst 6800 IOS ROM Monitor access control
124872;Dell EMC Unity OE/UnityVSA OE 4.3.0.x/4.3.1.x File Permission permission
124837;Cisco Umbrella Enterprise Roaming Client access control
124836;Cisco Umbrella Enterprise Roaming Client access control
124811;ISPConfig up to 3.1.12 Regular Expression incorrect regex
124747;OPC Foundation UA Client Application certificate validation
124746;HP Notebook Firmware F.22 BIOS Password credentials management
124719;NVIDIA GeForce Experience up to 3.14 GameStream information disclosure
124718;NVIDIA GeForce Experience up to 3.14 GameStream permission
124670;Dell Digital Delivery up to 3.5.0 DLL injection
124636;JsonCpp 1.8.4 json_reader.cpp readValue denial of service
124635;JsonCpp 1.8.4 json_value.cpp Json::Value::clear denial of service
124618;Nullsoft Scriptable Install System up to 2.48 Temp Folder access control
124533;Avaya Aura Communication Manager up to 6.3.x/7.1.3.0 Local System Administration access control
124529;sos-collector Permission /var/tmp permission
124468;Alcatel EE EE40VB 4G up to EE40_00_02. OSPREY3_MINI Modem ServiceManager.exe access control
124446;McAfee True Key up to 5.1.164 Microsoft Windows Client untrusted search path
124445;McAfee True Key up to 4.0.0.0 cross site scripting
124432;Avaya Management System R17.0.x/R18.0.x Supervisor information disclosure
124420;Samsung Email 5.0.02.16 file:// information disclosure
124419;Samsung Email EML File access control
124400;udisks 2.8.0 udiskslogging.c udisks_log format string
124364;Vectra Cognito Brain/Cognito Sensor up to 4.2 Management Console access control
124362;Vectra Cognito Brain/Cognito Sensor up to 4.2 CouchDB input validation
124352;Intel Core Processor Platform Sample Code Firmware improper authentication
124348;gitolite Setup File information disclosure
124287;BlackBerry Enterprise Mobility Server up to 2.8.17.29 path traversal
124280;Elasticsearch repository-azure Plugin Log Credentials credentials management
124228;ENSLTP up to 10.2.3 HF 1246778/10.5.0/10.5.1 on Linux access control
124227;McAfee Application/Change Control up to 8.0.0 HF3 Microsoft Windows Client access control
124225;Neato Botvac Connected/Botvac 85 Black Box Log /bin/rc4_crypt RC4 inadequate encryption
124165;McAfee Application/Change Control 6.2.0/7.0.1 CLI command injection
124072;oBike Bicycle Hangzhou Luoping Smart Locker Bluetooth LE access control
124066;Synametrics SynaMan 4.0 Build 1488 Password Storage credentials management
124012;Mgetty up to 1.2.0 faxrec.c fax_notify_mail memory corruption
124011;Mgetty up to 1.2.0 faxrec.c fax_notify_mail command injection
124010;Mgetty up to 1.2.0 login.c strcpy memory corruption
124009;Mgetty up to 1.2.0 contrib/scrts.c memory corruption
124008;Mgetty up to 1.2.0 fax/faxq-helper.c do_activate command injection
123989;Huawei G9 Lite/Honor 5A/Honor 6X/Honor 8 Factory Reset Protection 7pk security
123984;Pulse Secure Client up to 5.3R4 on Windows SSL Certificate improper authentication
123978;Intel INTEL-SA-00086 Detection Tool up to 1.2.6.x code injection
123975;Intel CSME/TXE up to 12.0.4 PTT access control
123973;Intel CSME up to 12.0.4 AMT memory corruption
123971;Intel Converged Security Power Management Controller access control
123958;Webroot SecureAnywhere up to 9.0.8.33 on MacOS Driver write-what-where condition
123942;Intel NUC Kit Firmware input validation
123939;Intel Computing Improvement Program up to 2.2.0.3941 File Permission access control
123938;Intel IoT Developers Kit 4.0 Installer access control
123937;Intel OpenVINO Toolkit up to 2018.1 on Windows Permission access control
123936;Intel Data Center Migration Center Software up to 3.0 DLL injection
123935;Intel Extreme Tuning Utility up to 6.4.1.20 memory corruption
123934;Intel Extreme Tuning Utility up to 6.4.1.20 Installer memory corruption
123933;Intel Extreme Tuning Utility up to 6.4.1.20 memory corruption
123931;STMicroelectronics STM32F0 RDP Level 1 race condition
123897;Dell EMC RSA BSAFE SSL-J up to 6.2.3 7pk security
123820;Pektron Passive Keyless Entry/Start 5.4 DST40 cryptographic issues
123802;IBM OpenPages GRC Platform 7.2/7.3/7.4/8.0 Log File information disclosure
123792;Pacemaker up to 1.1.15 IPC Interface improper authorization
123761;Absolute CTES Windows Agent up to 1.0.0.1479 Permission %ProgramData%\CTES permission
123750;Contiki-NG up to 4.1 AQL lvm.c memory corruption
123749;Contiki-NG up to 4.1 AQL aql-lexer.c next_string memory corruption
123748;Contiki-NG up to 4.1 AQL lvm.c lvm_shift_for_operator memory corruption
123747;Contiki-NG up to 4.1 AQL lvm.c lvm_set_type memory corruption
123746;Contiki-NG up to 4.1 AQL aql-parser.c parse_relations memory corruption
123704;Yayoi Kaikei ykkapi.dll untrusted search path
123703;Yayoi Kaikei msjet49.dll untrusted search path
123677;Pulse Secure Desktop Client up to 5.3R4 Dynamic Certificate Trust access control
123676;Pulse Secure Secure Desktop on MacOS access control
123675;Pulse Secure Secure Desktop up to 5.3R4 on MacOS format string
123674;Pulse Secure Secure Desktop up to 5.3R4 on MacOS access control
123621;FsPro Labs Event Log Explorer 4.6.1.2115 elx File xml external entity reference
123568;Digital Paper App up to 1.4.0.16050 Installer untrusted search path
123551;OpenSC up to 0.18.x Response out-of-bounds
123550;OpenSC up to 0.18.x IAS-ECC Card libopensc/card-iasecc.c resource management
123549;OpenSC up to 0.18.x HSM Card pkcs15-sc-hsm.c sc_pkcs15emu_sc_hsm_init double free
123548;OpenSC up to 0.18.x eGK Card Tool tools/egk-tool.c double free
123547;OpenSC up to 0.18.x libopensc/sc.c sc_file_set_sec_attr double free
123546;OpenSC up to 0.18.x esteid Card pkcs15-esteid.c sc_pkcs15emu_esteid_init memory corruption
123545;OpenSC up to 0.18.x CAC Card libopensc/card-cac.c cac_get_serial_nr_from_CUID memory corruption
123544;OpenSC up to 0.18.x ePass 2003 Card card-epass2003.c decrypt_response memory corruption
123543;OpenSC up to 0.18.x Cryptoflex Card tools/cryptoflex-tool.c read_public_key memory corruption
123542;OpenSC up to 0.18.x tools/util.c util_acl_to_str memory corruption
123528;OpenSC up to 0.18.x Gemsafe V1 Smartcard pkcs15-gemsafeV1.c gemsafe_get_cert_len memory corruption
123527;OpenSC up to 0.18.x TCOS Card libopensc/card-tcos.c tcos_select_file memory corruption
123526;OpenSC up to 0.18.x Muscle Card libopensc/card-muscle.c muscle_list_files memory corruption
123468;libzypp up to 17.4.x RPM access control
123467;NVIDIA GeForce Experience up to 3.14.0 GameStream information disclosure
123466;NVIDIA GeForce Experience up to 3.14.0 GameStream Installation race condition
123465;NVIDIA GeForce Experience up to 3.14.0 GameStream access control
123451;Dell EMC RSA BSAFE Micro Edition Suite up to 4.0.10/4.1.6.0 PKCS #12 Data denial of service
123422;Trend Micro Security 2018 out-of-bounds
123398;Trend Micro Security 2018 access control
123397;Trend Micro Security 2018 Deserialize deserialization
123395;IBM OpenPages GRC Platform 7.1/7.2/7.3 session expiration
123384;Orbic Wonder RC555L/Wonder RC555 SD Card Log log file
123383;Orbic Wonder RC555L/Wonder RC555 Factory Reset access control
123382;Alcatel A30 adb access control
123376;manjaro-system 20180716-1 manjaro-update-system.sh access control
123254;xkbcommon up to 0.8.1 Parser xkbcomp/parser.y null pointer dereference
123253;xkbcommon up to 0.8.1 Parser xkbcomp/compat.c null pointer dereference
123252;xkbcommon up to 0.8.1 Keymap File xkbcomp/expr.c LookupModMask null pointer dereference
123251;xkbcommon up to 0.8.1 Parser xkbcomp/expr.c ExprResolveLhs null pointer dereference
123250;xkbcommon up to 0.8.1 Keymap File xkbcomp/expr.c ExprResolveLhs null pointer dereference
123249;xkbcommon up to 0.8.0 Parser xkbcomp/keycodes.c CopyKeyAliasesToKeymap null pointer dereference
123248;xkbcommon up to 0.8.0 Keymap File xkbcomp/ast-build.c use after free
123247;xkbcommon up to 0.8.0 Keymap File compose/parser.c resource management
123246;xkbcommon up to 0.8.0 Parser null pointer dereference
123245;xkbcommon up to 0.8.0 Parser null pointer dereference
123244;xkbcommon/libxkbcommon up to 0.8.0 Keymap File xkbcomp/expr.c resource management
123225;GEAR Product GEARAspiWDM.sys Blue Screen race condition
123170;AccuPOS 2017.8 access control
123168;POSIM EVO up to 15.13 on Windows 7pk security
123166;Dell 2335dn 2.70.05.02 HTML Source Code credentials management
123164;Emerson DeltaV DCS 11.3.1/12.3.1/13.3.0/13.3.1/R5 DLL uncontrolled search path
123163;Emerson DeltaV DCS 11.3.1/12.3.1/13.3.0/13.3.1/R5 File access control
123151;Norton Power Eraser/SymDiag DLL Loader uncontrolled search path
123150;Norton Utilities up to 16.0 DLL Loader code injection
123149;Philips PageWriter TC10/TC20/TC30/TC50/TC70 hard-coded credentials
123148;Philips PageWriter TC10/TC20/TC30/TC50/TC70 input validation
123089;Open Whisper Signal up to 1.15.0-beta.9 information disclosure
123063;Open Microscopy Environment OMERO.server up to 5.4.6 information disclosure
123042;Pyro up to 3.14 PID File link following
123026;Trusted Computing Group Trusted Platform Module 2.0 S3 Sleep 7pk security
122957;Yubico-Piv 1.5.0 lib/ykpiv.c _ykpiv_fetch_object` out-of-bounds
122956;Yubico-Piv 1.5.0 Error lib/ykpiv.c ykpiv_transfer_data` out-of-bounds write
122922;HPE OfficeConnect 1810 P.2.22 information disclosure
122921;3PAR Service Processor up to SP-4.4.0 information disclosure
122920;3PAR Service Processor up to SP-4.4.0 path traversal
122916;3PAR Service Processor up to SP-5.0.0 information disclosure
122894;GDM up to 3.29.1 D-Bus Interface use after free
122892;Eclipse OpenJ9 0.8 Java Attach API deserialization
122804;Medtronic MMT 508 improper authentication
122796;Medtronic MMT 508 Communication information disclosure
122793;RPM Installation link following
122781;lxc up to 2.0.9/3.0.1 lxc-user-nic path error
122755;Medtronic MyCareLink 24950/MyCareLink 24952 credentials management
122741;Cisco Thor Decoder input validation
122739;wpa_supplicant up to 2.6 EAPOL-Key Message rsn_supp/wpa.c Oracle key management
122701;HPE Moonshot Provisioning Manager up to 1.23 access control
122653;Symfony up to 4.0-BETA4 Request input validation
122652;Symfony up to 4.0-BETA4 Intl read path traversal
122577;Pearson VUE Certiport Console/IQSystem report-viewing Child access control
122523;Intel Smart Sound Technology up to 9.21 Driver Module access control
122521;Intel Smart Sound Technology up to 9.21 Driver Module memory corruption
122520;Intel Smart Sound Technology up to 9.21 Driver Module access control
122461;dracut initramfs Image Generator information disclosure
122442;Inteno iopsys /tmp/etc/smb.conf read_tmp/write_tmp access control
122302;McAfee Drive Encryption 7.1.0 TPM Autoboot improper authentication
122298;Ceph libradosstriper format string
122290;subscription-manager up to 1.19.3 DBus Interface access control
122277;libXdmcp up to 1.1.1 Session Key Entropy key management
122257;sssd up to 1.15.x Password Hash sysdb_search_user_by_upn_res input validation
122253;katello-debug up to 3.3.x Temp File link following
122228;LOGICOOL Connection Utility Software up to 2.30.8 DLL Loader untrusted search path
122227;LOGICOOL Game Software up to 8.87 DLL Loader untrusted search path
122226;Glarysoft Glary Utilities up to 5.99 DLL Loader untrusted search path
122216;GDM 3.24.1 Autologin 7pk security
122213;Network Manager VPNC Plugin up to 1.2.5 command injection
122169;VMware Horizon View Agent up to 7.5.0 on Windows Logging Password credentials management
122137;Das U-Boot cryptographic issues
122136;Das U-Boot cryptographic issues
122132;Portrait Display SDK 2.30/2.31/2.32/2.33/2.34 pdiservice.exe config
122119;TightRope Media Carousel Digital Signage up to 7.3.5 Web Interface API path traversal
122050;markdown-pdf up to 8.x path traversal
122014;Scheme 48 cmuscheme48.el /tmp/s48lose.tmp scheme48-send-definition link following
121970;Check_MK up to 1.2.5i2p1 job link following
121934;Cisco Policy Suite CLI permission
121924;Cisco SD-WAN Solution up to 18.2.x tcpdump command injection
121920;Cisco SD-WAN Solution up to 18.2.x Zero Touch Provisioning command injection
121874;Oracle Sun ZFS Storage Appliance Kit (AK) up to 8.7.19 Core Services access control
121865;Oracle Sun ZFS Storage Appliance Kit (AK) up to 8.7.17 API Framework access control
121855;Oracle Sun ZFS Storage Appliance Kit (AK) up to 8.7.17 API Framework access control
121847;Oracle MICROS Retail-J up to 13.1.x Back Office access control
121747;Oracle MICROS Workstation 6 up to BIOS 1.3.0.x Workstation 650 information disclosure
121746;Oracle MICROS Workstation 6 up to BIOS 1.3.0.x Workstation 620 information disclosure
121745;Oracle MICROS Workstation 6 up to BIOS 2.3.0.x Workstation 610 information disclosure
121744;Oracle MICROS Workstation 6 up to BIOS 1.5.1.x Workstation 610 information disclosure
121743;Oracle MICROS Kitchen Display Controller Kitchen Display System 210 information disclosure
121738;Oracle MICROS Handheld Terminal MC40 Zebra Handheld Unit information disclosure
121605;Oracle Order Management up to 12.2.7 Product Diagnostic Tools access control
121532;TeamViewer up to 13.1.1548 Password Storage TeamViewer.exe information disclosure
121530;HTSlib 1.8 cram/cram_io.c race condition
121524;ant up to 1.9.11 unzip/untar path traversal
121512;Norton App Lock up to 1.3.0 access control
121502;Cisco Digital Network Architecture Center credentials management
121499;X File Explorer Access Restriction FilePanel::onCmdNewFile access control
121474;IEEE P1735 cryptographic issues
121473;IEEE P1735 cryptographic issues
121472;IEEE P1735 cryptographic issues
121471;IEEE P1735 cryptographic issues
121470;IEEE P1735 cryptographic issues
121469;IEEE P1735 cryptographic issues
121468;IEEE P1735 cryptographic issues
121455;Forescout CounterACT SecureConnector Agent on Windows access control
121454;Forescout CounterACT SecureConnector Agent on Windows access control
121435;Zizai Nut App Cloud API cache.db Credentials credentials management
121434;iTrack Easy Mobile cache.db Credentials credentials management
121425;TotalAV 4.1.7 Permission permission
121424;VMware Tools up to 10.2.x HGFS out-of-bounds
121406;Medtronic 8840 N'Vision Clinician Programmer Protection Mechanism protection mechanism
121405;MicroWorld eScan Internet Security Suite 14.0.1400.2029 Driver econceal.sys Blue Screen memory corruption
121358;Apache Spark up to 2.1.2/2.2.1/2.3.0 PySpark/SparkR information disclosure
121204;Intel Quartus up to 18.0 unquoted search path
121203;Intel Quartus II up to 15.0 Tools unquoted search path
121202;Intel Quartus II up to 15.0 unquoted search path
121201;Intel Quartus Prime up to 18.0 unquoted search path
121199;Intel Processor Diagnostic Tool up to 4.1.0 unquoted search path
121198;Intel Processor Diagnostic Tool 4.1.0.24 access control
121196;Intel Manageability Engine up to 11.20 Active Management Technology memory corruption
121193;Intel Converged Security Management Engine 11.x access control
121192;Intel Optane Memory Module Disk Encryption information disclosure
121191;NextLabs SAP Dynamic Authorization Management 7.7/8.5 Application Log log file
121137;polkit up to 0.115 polkitd information disclosure
120958;Sophos SafeGuard Enterprise access control
120957;Sophos SafeGuard Enterprise access control
120956;Sophos SafeGuard Enterprise access control
120955;Sophos SafeGuard Enterprise access control
120954;Sophos SafeGuard Enterprise access control
120953;Sophos SafeGuard Enterprise access control
120952;Sophos SafeGuard Enterprise access control
120937;Supermicro X11S/X10/X9/X8SI/K1SP/C9X299/C7/B1/A2/A1 Firmware access control
120926;rustdoc up to 1.27.0 uncontrolled search path
120561;Dell EMC RSA Identity Management/Governance 6.9.0/6.9.1 Environment Variable uncontrolled search path
120493;TrackR Bravo App on iOS/Android Cloud API Authentication Password credentials management
120444;Dongguan Diqee Diqee360 Update Process upgrade.sh 7pk security
120435;Apache Solr up to 6.6.4/7.3.1 XML Data xml external entity reference
120324;Golden Frog VyprVPN on Windows Installation untrusted search path
120256;Dialogic PowerMedia XMS up to 3.5 Permission /var/www/xms/cleanzip.sh access control
120248;Dialogic PowerMedia XMS up to 3.5 SU1 Administrative Console default.db Password credentials management
120211;Ubiquiti UCRM up to 2.3.x/2.4.x/2.5.x/2.6.x/2.7.7 Docker access control
120209;Medtronic MyCareLink Patient Monitor hard-coded credentials
120174;setup up to 2.11.4-1 on Fedora/Red Hat /sbin/nologin access control
120136;Red Hat Ansible Inventory Variable input validation
120116;Ivanti Avalanche up to 6.2 LDAP Password improper authentication
120112;SafenSoft SoftControl SysWatch up to 4.4.1 Password Storage safensec.com credentials management
120111;SafenSoft SoftControl SysWatch up to 4.4.8 Protection Mechanism msiexec.exe access control
120062;Polaris Office 2017 8.1 puiframeworkproresenu.dll untrusted search path
119997;SCALANCE M875 Password credentials management
119947;Beep 1.3 path traversal
119911;LINE up to 5.7.x on Windows DLL Loader untrusted search path
119904;axpdfium 0.01 DLL Loader untrusted search path
119903;PlayMemories Home up to 5.5.01 on Windows DLL Loader untrusted search path
119902;Microsoft Visual C++ Redistributable DLL Loader untrusted search path
119644;Phusion Passenger up to 5.3.1 nginx race condition
119639;ECOS Secure Boot Stick 5.6.5 information disclosure
119634;ECOS Secure Boot Stick 5.6.5 Cleanup information disclosure
119631;ECOS Secure Boot Stick 5.6.5 information disclosure
119623;Redis up to 4.0.9/5.0 RC2 redis-cli memory corruption
119622;NAVER Whale up to 1.0.40.6 Update Service Persistent access control
119592;IBM Netezza Platform Software 1.0.0 access control
119579;BoringSSL up to 2018-06-14 DSA Signature information disclosure
119578;MatrixSSL up to 3.9.5 ECDSA Signature information disclosure
119576;LibTomCrypt up to 1.18.1 ECDSA Signature key management
119575;wolfSSL up to 3.15.1 ECDSA Signature wolfcrypt/src/ecc.c Key information disclosure
119574;Botan up to 2.6.0 ECDSA Signature information disclosure
119573;LibreSSL up to 2.6.4/2.7.3 DSA/ECDSA Key information disclosure
119572;cryptlib up to 3.4.4 DSA/ECDSA key management
119533;Norton App Lock up to 1.3.0 access control
119525;Momentum Axel 720P 5.1.8 hard-coded credentials
119492;Libgcrypt up to 1.7.9/1.8.2 ECDSA Signature cipher/ecc-ecdsa.c _gcry_ecc_ecdsa_sign information disclosure
119485;OPC Foundation Local Discovery Server up to 1.03 Windows Service opcualds.exe unquoted search path
119421;SoftControl SysWatch/TPSecure/Enterprise Suite up to 4.4.0 snscore.sys memory corruption
119414;Momentum Axel 720P 5.1.8 permission
119413;Momentum Axel 720P 5.1.8 CLI Password credentials management
119412;Momentum Axel 720P 5.1.8 UART access control
119411;Momentum Axel 720P 5.1.8 Firmware Upgrade access control
119391;SAP Business One 9.2/9.3 Backup information disclosure
119305;BIRD Internet Routing Daemon up to 1.6.3 BGP Mask resource consumption
119298;mdadm up to 13.1 on openSUSE Script mdcheck command injection
119294;Crowbar Permission install-chef-suse.sh information disclosure
119251;RSLinx Classic/FactoryTalk Linx Gateway up to 3.90.01 unquoted search path
119245;Cisco Wide Area Application Services disk-check.sh access control
118998;DisplayLink Core Software Cleaner 8.2.1956 Uninstaller cl_1956.exe untrusted search path
118966;McAfee Management of Native Encryption up to 4.1.3 os command injection
118482;Apport is_same_ns resource management
118476;Rondaful M1 Wristband Smart Band 1 Bluetooth LE access control
118398;Unisys Stealth Solution up to 3.3 Stealth Authorization Server Key key management
118381;Vgate iCar 2 Wi-Fi OBD2 Dongle improper authentication
118379;Vgate iCar 2 Wi-Fi OBD2 Dongle WLAN missing authentication
118359;Kiddoware Kids Place on Samsung Tab 4 Home Button Protection denial of service
118358;VMware Horizon Client up to 4.7.x on Windows access control
118248;WindScribe up to 1.81 VPN WindScribeService.exe input validation
118236;Trend Micro Maximum Security 2018 tmusa Driver race condition
118235;Trend Micro Maximum Security 2018 Driver tmnciesc.sys out-of-bounds write
118234;Trend Micro Maximum Security Driver tmnciesc.sys out-of-bounds
118233;Trend Micro Maximum Security 2018 Driver tmnciesc.sys memory corruption
118232;Trend Micro Maximum Security 2018 Driver tmnciesc.sys memory corruption
118183;NetApp OnCommand Unified Manager 7.2/7.3 on Windows access control
118150;SimpliSafe Original Keypad Transmission information disclosure
118149;SimpliSafe Original RF Interface 7pk security
118148;SimpliSafe Original 7pk security
118147;SimpliSafe Original Sensor Transmission information disclosure
118137;procps-ng up to 3.3.14 config_file access control
118126;Trend Micro Email Encryption Gateway 5.5 DBCrypto credentials management
118117;WindScribe 1.81 DACL 7pk security
118115;procps-ng up to 3.3.14 file2strvec integer overflow
118111;VMware Fusion up to 10.1.1 Signature access control
118050;Apache Solr up to 6.6.3/7.3.0 XML Data xml external entity reference
118049;Micro Focus Client for OES ncfsd.sys memory corruption
118048;MagniComp sysinfo File Permission unknown vulnerability
118037;Brannon Dorsey Radio Thermostat CT50/Radio Thermostat CT80 up to 1.04.84 Local HTTP API DNS Rebinding input validation
117978;Medtronic 8840 N'Vision Clinician Programmer cryptographic issues
117971;Schneider Electric Ampla MES 6.4 Database Credentials 7pk security
117970;Schneider Electric Ampla MES 6.4 Password Hashing inadequate encryption
117969;Honeywell MatrikonOPC OPC Controller up to 5.0.x MSXML Library information disclosure
117852;ESTsoft ALZip up to 10.75 DLL untrusted search path
117842;Cisco NFVIS CLI command injection
117792;Intel System Configuration Utility up to 14 Build 10 selview.exe memory corruption
117791;Intel Online Connect Access 1.9.22.0 NDIS Filter Driver input validation
117784;Tencent RapidJSON 1.1.0 stream.h Peek heap-based overflow
117650;Easy Hosting Control Panel 0.37.12.b Hashing risky encryption
117649;Easy Hosting Control Panel 0.37.12.b Password Storage credentials management
